timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1776898139.8903248,30.7454296875,2.3984375,71.8780743132994,28.121925686700607,856.8267965456129,153.9493427088679,1500.5209798282808,1479.904009128304,15177.0,10171.0
1776898141.9109511,28.2981640625,0.011328124999998579,43.47888151664694,0.11412554944221398,1010.7987213822307,0.00483938460462241,20.428588327818197,0.04037028284881394,9078.5,1402.5
1776898143.9415119,28.27755859375,0.0010742187500003553,43.147527271434754,0.05184614170197577,1010.8188147944509,0.0035995743677972314,20.26096983043344,0.03002726757612706,14906.5,1470.5
1776898145.9738343,28.27990234375,0.00341796875,42.88940545764672,0.0785832726755018,1010.8190394918172,0.005152115827343096,20.259095474397864,0.04297839602046594,20845.5,1475.5
1776898148.059872,28.3003125,0.005859375,42.62768378233383,0.05088381969460798,1010.8270681118547,0.004115986248791614,20.192121772956867,0.03433489371846399,26864.5,1363.5
1776898150.0711253,28.3208203125,0.0041015625000007105,42.40878140926358,0.06011230926417355,1010.8272546780815,0.0013847626539700286,20.190565417490447,0.011551465086089507,32622.5,1433.5
1776898152.1253679,28.33849609375,0.0041992187499992895,42.2261255949102,0.0449079823677927,1010.8344262988772,0.0023271956291637252,20.130741105469276,0.019412976331830478,38272.5,1454.5
1776898154.133729,28.3524609375,0.0033203124999996447,42.00395250277904,0.06912910325739574,1010.8391684397545,0.0008675453744899642,20.091183223497193,0.007236853505816043,43822.0,1295.0
1776898156.1829174,28.36740234375,0.004199218750001066,41.75801874695556,0.05685884367429139,1010.8339307623897,0.00033948518296256225,20.13487474970449,0.0028319150963902473,48842.5,1285.5
1776898158.238902,28.382441406250003,0.0020507812500003553,41.53957147910079,0.04798968203686371,1010.8439583513295,0.0033064797527799783,20.05122705130298,0.027581747868101303,53866.5,1237.5
1776898160.2919927,28.390546875,0.0023437499999996447,41.32062026418754,0.05692476401671698,1010.8410288358333,0.0015538746982883822,20.07566426687047,0.012962027267985121,58876.5,1211.5
1776898162.3500621,28.395039062499997,0.0025390625000003553,41.143624821361385,0.03035479933891949,1010.8269407488297,0.004093603096350762,20.193184214221528,0.03414818055340518,63378.5,1118.5
1776898164.3669176,28.40646484375,0.005761718749999645,41.24120980576451,0.12701456737389094,1010.8231419469003,0.002265210514053706,20.224873220082664,0.01889608034378476,65526.5,432.5
1776898166.4310832,28.41671875,0.00019531249999893419,41.914653676552945,0.1117939924449729,1010.8254526343769,0.0005739285148251838,20.20559777885207,0.004787625340899382,69873.0,1619.0
1776898168.4761226,28.41984375,0.0023437499999996447,42.01771767186844,0.02693549433169551,1010.8287131323784,0.0011121503528670473,20.178399233526363,0.009277366719564029,74626.0,561.0
1776898170.4912012,28.4270703125,0.0003906250000014211,41.9732097995933,0.005999110014876408,1010.8314755749257,0.005073894733129691,20.155355520892584,0.04232546243455637,78458.0,1276.0
1776898172.5532165,28.4333203125,0.00019531249999893419,41.85913168623648,0.024137083174675666,1010.8362187728686,0.0005739548251995075,20.1157886582805,0.0047878035256427864,82832.0,691.0
1776898174.5782204,28.42892578125,0.00048828125,41.68960887787749,0.06039273283027313,1010.8353557743022,0.0007872044658370214,20.12298760388227,0.006566689148389315,86791.0,536.0
1776898176.6156914,28.42814453125,0.00244140625,41.418226691001905,0.06653986845121551,1010.8323185726738,0.0013969532020610131,20.148323317290163,0.011653109389003546,90229.5,868.5
1776898178.6794593,28.42794921875,0.0020507812500003553,41.273680765914335,0.011805244027826234,1010.8355590051722,0.002026703026956511,20.121292307774148,0.016906314921987686,92909.0,716.0
1776898180.7317636,28.44064453125,0.004003906250000355,41.314247740813606,0.033564857570134166,1010.8275833190065,0.0006558276165833377,20.187823943677916,0.005470805989347127,94846.0,64.0
1776898182.7581346,28.43986328125,0.00048828125,41.42255587248174,0.01511581081117086,1010.8325457649172,0.003657028637462645,20.14642816252855,0.030506209463352363,96877.0,723.0
1776898184.804118,28.43009765625,0.0028320312499996447,41.36122226873327,0.03946305499498237,1010.8345785634722,0.001899283656427997,20.129470940285266,0.015843422750929648,100186.5,921.5
1776898186.831839,28.4325390625,0.004296874999999645,41.20800948629907,0.02959597720262508,1010.8465141017834,0.006927444516236392,20.029907827112375,0.057786725201880884,102875.5,1034.5
1776898188.897742,28.438984374999997,0.0013671874999996447,41.11851553669277,0.02389831596513048,1010.8586829625744,0.002204195653973784,19.928399084028825,0.018386579164072714,105906.5,897.5
1776898190.9224114,28.44533203125,0.0006835937500007105,41.02906004500516,0.035982773025125425,1010.8609170675304,0.0019909438529452927,19.909763026294357,0.01660768234710197,109156.5,635.5
1776898192.9772842,28.45197265625,0.001855468750001421,40.85861217103536,0.04482050957281558,1010.8609567688825,0.0021025048928322576,19.909431854528698,0.017538280768549797,112128.0,447.0
1776898195.0093248,28.45548828125,9.765625000035527e-05,40.66399649813234,0.047963569860961286,1010.847069569538,0.006064623849454166,20.025274240408628,0.05058930390169891,114602.0,350.0
1776898197.0663593,28.44025390625,0.0026367187500007105,40.491475724638164,0.039231471588102806,1010.8456193313596,0.00019333776464236507,20.037371583942765,0.0016127684967077727,117237.0,1018.0
1776898199.123414,28.42580078125,0.0026367187500007105,40.31624210726372,0.04517200679879707,1010.8427612031129,0.0006956519421237317,20.061213303490455,0.005802943403658389,119302.5,548.5
1776898201.182718,28.421894531249997,0.0008789062499996447,40.169265961871545,0.029989840395476364,1010.8409076101555,0.0005281687436422544,20.076675493537493,0.00440584966681179,121273.0,305.0
1776898203.261953,28.42189453125,0.0012695312499992895,40.11247747459811,0.009105055435103537,1010.8373523316698,0.0011579342288428052,20.10633277049659,0.00965922108541406,122460.5,266.5
1776898205.2799003,28.42697265625,0.0012695312500010658,40.18477327418009,0.015088404124526278,1010.8366510844626,0.0006197400687710797,20.112182411901365,0.005169732055364307,123581.5,135.5
1776898207.357035,28.433125,0.0009765625,40.275167862083435,0.021046995162919302,1010.8314597163449,0.0002032749176237303,20.15548772427389,0.0016956806268080271,124869.0,970.0
1776898209.3940647,28.43693359375,0.0006835937499989342,40.296529364533725,0.0060591675039312065,1010.8402663853044,0.003768601218837375,20.082024476461886,0.03143673144714043,127312.5,528.5
1776898211.445323,28.43771484375,0.00048828125,40.26969361211935,0.008919287683191612,1010.8415259023204,0.00010164073529494999,20.07151785753381,0.0008478608070241478,129368.5,1041.5
1776898213.4525197,28.433125,0.0056640624999992895,40.218344938220106,0.024549375469256063,1010.837681500127,0.0011320304682271853,20.103586923077785,0.009443135380239553,131171.5,458.5
1776898215.5436587,28.4065625,0.006250000000001421,40.08987068028877,0.03654363447902398,1010.8464081403549,0.0014777728545709579,20.030791573503265,0.012327151940105807,133829.0,955.0
1776898217.5847666,28.38693359375,0.004003906250000355,39.956297956817046,0.030293387620297096,1010.8503123033713,0.0015434343892479774,19.998224231153532,0.012874841127949566,135652.0,327.0
1776898219.630718,28.3753125,0.002343750000001421,39.85951893056017,0.018158129296775627,1010.850239525208,0.0037788913181771022,19.9988313633219,0.03152231707186459,137144.5,835.5
1776898221.6942513,28.36671875,0.0021484375000007105,39.80488256016827,0.018130146495831667,1010.8461597898206,0.0025752630497208884,20.03286325659289,0.021482100659609316,138150.5,282.5
1776898223.718,28.3641796875,0.0005859375000003553,39.771800387040656,0.008880879754357807,1010.8465096708965,0.002722213541517249,20.02994465271064,0.022707912860918,138775.0,114.0
1776898225.7215323,28.3690625,0.0013671874999996447,39.74550261772919,0.005812531686306244,1010.8508274538785,0.00042687715466627196,19.99392700222101,0.0035608726354894316,140044.0,581.0
1776898227.768734,28.37677734375,0.002050781249998579,39.737405427269,0.003206180033082262,1010.8579338751205,0.0015290327667116799,19.934647686019563,0.01275462948461481,141095.0,118.0
1776898229.831108,28.384296875,0.001953125,39.74419304748862,0.003195665278777682,1010.8442836165759,0.0004827178269692922,20.048513742368698,0.0040266987633224005,142706.0,60.0
1776898231.8602805,28.390253906250003,0.0010742187500003553,39.75975473079852,0.01204447821881871,1010.8467779381592,0.0008431771358914375,20.027706823162127,0.007033536686813946,142766.5,120.5
1776898233.9073293,28.397578125000003,0.0015625000000003553,39.78739647013335,0.015082518966131886,1010.8496988476384,0.0037023160536477917,20.003341523792628,0.03088356378900592,143495.0,122.0
1776898235.9669511,28.40470703125,0.0018554687499996447,39.82098675281205,0.006169615565831066,1010.8478607264107,0.001213912549815177,20.018674527198975,0.010126094132585806,144602.0,248.0
1776898237.9823172,28.4110546875,0.0005859375000003553,39.84256585077928,0.0030476887230328487,1010.8500955911128,5.587536361417733e-05,20.000031968427045,0.00046609467595537524,145537.0,188.0
1776898240.0692117,28.415546874999997,0.00039062499999964473,39.807265174093715,0.014870178244404286,1010.8493388455809,0.0006297828726928856,20.006344504444243,0.005253453471828706,147251.0,0.0
1776898242.1143591,28.41662109375,0.00146484375,39.76861391444786,0.017730656301196746,1010.8457378658076,0.0011935758141135011,20.03638280806121,0.009956468116367745,148744.0,66.0
1776898244.1190724,28.42375,0.0015625000000003553,39.724672541508376,0.0028096990973125457,1010.8403437373814,0.0001473832688816401,20.081379177369598,0.001229434394529605,148483.0,327.0
1776898246.1503356,28.43361328125,0.0026367187500007105,39.7346998584262,0.018177693157870323,1010.8411352736805,0.004250903467550415,20.074776441779157,0.0354599518367813,149206.0,528.0
1776898248.199932,28.44416015625,0.001855468750001421,39.801463401150194,0.02406514154155559,1010.8385842036595,0.0012136291647948383,20.096056783120126,0.01012380544456093,149338.5,528.5
1776898250.2656763,28.45314453125,0.0022460937499992895,39.88598740577595,0.018152725165432315,1010.8361801459967,0.004378727829589479,20.116110938019904,0.036526375020692115,149668.0,199.0
1776898252.2889748,28.4626171875,0.0023437499999996447,39.95269728570884,0.006229432372027333,1010.8318962419994,0.001111782992438748,20.15184631508012,0.009274278615478693,151277.5,203.5
1776898254.3296428,28.46984375,0.001953125,39.9505087309836,0.008741092344752843,1010.8328797269661,0.0004819928597044054,20.143642273647096,0.004020688012587925,151891.0,410.0
1776898256.3708036,28.478632812500003,0.0023437499999996447,39.91565529955203,0.008696398846087305,1010.8328262991225,0.00066615006437587,20.144087958744475,0.005556890811391213,152785.5,484.5
1776898258.3918943,28.48810546875,0.00244140625,39.889836708197926,0.005700012140508193,1010.828541062904,0.0022866676080184334,20.179834620886815,0.019074990028981276,152715.5,276.5
