time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1771457643.266827,81,24,4,0,0,0,19.3520703125,326964,35.59926627425124,1002.9064118293832,86.47556061745297
1771457644.2788346,81,24,4,0,0,0,19.2989453125,328514,35.65197576490907,1002.9052873589285,86.48500071195697
1771457645.2909164,72,21,3,0,0,0,19.2524609375,327892,35.70531730006596,1002.9131106091633,86.41932355562527
1771457646.3029625,72,21,3,0,0,0,19.207734375,326348,35.76460670344515,1002.9002628549798,86.52718226474828
1771457647.3165932,72,21,3,0,0,0,19.1669140625,326656,35.81273368777742,1002.8901262165999,86.6122815637494
1771457648.3286674,69,20,2,0,0,0,19.12921875,322102,35.84961694755085,1002.894093303873,86.57897691440095
1771457649.3406374,69,20,2,0,0,0,19.0942578125,328514,35.89253656313092,1002.897063917315,86.55403797176139
1771457650.3530421,69,20,2,0,0,0,19.06125,322702,35.9645304527574,1002.8923479622492,86.59362946289644
1771457651.3651848,63,18,2,0,0,0,19.0258984375,327582,36.0363326355866,1002.8964822749498,86.55892098056734
1771457652.376453,63,18,2,0,0,0,18.9919140625,327273,36.11407315289817,1002.8883648578225,86.62706862742617
1771457653.3872235,63,18,2,0,0,0,18.96125,327582,36.16323728917848,1002.8856292296842,86.6500349767153
1771457654.3980112,60,17,1,0,0,0,18.9337109375,326348,36.19535230990615,1002.8825357745495,86.67600544299137
1771457655.4086962,60,17,1,0,0,0,18.903046875,326041,36.25610984307786,1002.8816004688014,86.68385762278659
1771457656.4194562,60,17,1,0,0,0,18.8692578125,327582,36.29343818431398,1002.8846293407264,86.658429331694
1771457657.431417,51,14,0,0,0,0,18.8368359375,325735,36.325112685121894,1002.8772184519294,86.72064608287504
1771457658.443482,51,14,0,0,0,0,18.7993359375,326041,36.373683261488075,1002.8760239745571,86.73067413236676
1771457659.4555974,51,14,0,0,0,0,18.7673046875,326041,36.42278165880178,1002.8746600108097,86.74212509025548
1771457660.4675715,51,14,0,0,0,0,18.7317578125,328514,36.45997277448105,1002.8657801313369,86.81667512620811
1771457661.4797256,51,14,0,0,0,0,18.689765625,328514,36.49656076413297,1002.8663154208928,86.81218114741421
1771457662.491756,51,14,0,0,0,0,18.648359375,329138,36.55639331489213,1002.8623727402952,86.84528163888086
1771457663.503875,57,17,0,0,0,0,18.6020703125,329138,36.615781126451694,1002.861340324365,86.85394922999623
1771457664.5158296,57,17,0,0,0,0,18.560078125,329764,36.6697931175123,1002.8636584650274,86.83448741776135
1771457665.5279546,57,17,0,0,0,0,18.51515625,331658,36.71193842041227,1002.8774731556183,86.71850775881947
1771457666.5399537,66,20,1,1,0,0,18.4719921875,330078,36.777469679520465,1002.8724523390734,86.76065930173087
1771457667.5522375,66,20,1,1,0,0,18.4274609375,331024,36.83708722156024,1002.8706239040746,86.7760097071343
1771457668.5643203,66,20,1,1,0,0,18.3809765625,333252,36.89653625839756,1002.8692290564745,86.78771999708495
1771457669.5763733,75,23,1,1,0,0,18.331171875,332613,36.9498773497474,1002.8642410449683,86.82959640819983
1771457670.5884717,75,23,1,1,0,0,18.2805859375,332932,36.985726936459606,1002.8615864571575,86.85188283502836
1771457671.6006014,75,23,1,1,0,0,18.2274609375,334217,37.03877268367471,1002.8620220064688,86.84822620460673
1771457672.6127481,60,20,2,2,0,0,18.176875,334539,37.109512640245654,1002.8521222412726,86.93133945947362
1771457673.6247902,60,20,2,2,0,0,18.131171875,333252,37.174927534047264,1002.846529765438,86.97829125754438
1771457674.636893,60,20,2,2,0,0,18.0841015625,332613,37.24023294575158,1002.8531520520162,86.92269367570607
1771457675.6490307,63,21,2,2,0,0,18.03625,332932,37.30548454946148,1002.8603002096925,86.86268146278806
1771457676.6606913,63,21,2,2,0,0,17.991328125,332613,37.39432722373553,1002.8559487155787,86.89921430219246
1771457677.6727562,63,21,2,2,0,0,17.9508984375,331658,37.46034067114303,1002.8480542269785,86.96549257408262
1771457678.6847126,63,21,2,2,0,0,17.916328125,332932,37.52693876576762,1002.856889298954,86.89131765156638
1771457679.6968095,63,21,2,2,0,0,17.8815625,332613,37.57605373024427,1002.8599864465438,86.86531564767601
1771457680.7090173,63,21,2,2,0,0,17.8454296875,332932,37.64837296438448,1002.8482242078936,86.9640654928617
1771457681.7211232,132,36,6,3,0,0,17.8040234375,331975,37.70271188392131,1002.8495474209496,86.95295641414086
1771457682.7331464,132,36,6,3,0,0,17.7653515625,336162,37.79817819003965,1002.8571090514487,86.88947272435946
1771457683.7452602,132,36,6,3,0,0,17.728046875,335836,37.85295372140454,1002.8578621306045,86.88315026744179
1771457684.7572742,144,39,7,3,0,0,17.6878125,335836,37.90746126484166,1002.8502410735247,86.94713283588383
1771457685.7695217,144,39,7,3,0,0,17.6503125,335511,37.97977382725493,1002.8506643977116,86.94357880824789
1771457686.781593,144,39,7,3,0,0,17.6188671875,335511,38.02932197590814,1002.8500937140988,86.94836999550695
1771457687.7935176,153,40,7,3,0,0,17.59328125,332294,38.0969881478009,1002.8518223922568,86.93385684547196
1771457688.8053572,153,40,7,3,0,0,17.5712109375,333573,38.1416271581651,1002.8574560895951,86.88655917394114
1771457689.8172035,153,40,7,3,0,0,17.551484375,333252,38.204053634124826,1002.8524641321703,86.92846911109777
1771457690.8290224,147,38,7,3,0,0,17.533515625,331341,38.254968745334864,1002.8539345768935,86.91612398707225
1771457691.840782,147,38,7,3,0,0,17.5173046875,334539,38.32363164458149,1002.8546520763789,86.91010022285195
1771457692.8528872,147,38,7,3,0,0,17.5028515625,330393,38.38663664340826,1002.8510095325711,86.94068122174936
1771457693.864889,138,35,7,3,0,0,17.4907421875,332294,38.42645919029182,1002.8547820310725,86.90900918908436
1771457694.877094,138,35,7,3,0,0,17.481953125,330078,38.478334215433144,1002.8639489975126,86.8320482721081
1771457695.8891244,138,35,7,3,0,0,17.4719921875,328825,38.51838767022356,1002.8549779829777,86.90736407638157
1771457696.9003556,132,33,6,2,0,0,17.4645703125,329451,38.5586985211777,1002.8537399457284,86.91775801288405
1771457697.9123309,132,33,6,2,0,0,17.456953125,331024,38.610729335038265,1002.8521843203033,86.93081827430474
1771457698.924416,132,33,6,2,0,0,17.4469921875,331658,38.66841411538576,1002.8558380271347,86.90014358540729
1771457699.9365957,132,32,6,2,0,0,17.438203125,332932,38.720364775355925,1002.8595918965117,86.86862807628503
1771457700.9487338,132,32,6,2,0,0,17.431171875,330393,38.7607629374533,1002.8571839671754,86.88884377110706
1771457701.9609094,132,32,6,2,0,0,17.4258984375,331024,38.83657862309204,1002.8558288001088,86.90022105076972
1771457702.973035,114,26,5,1,0,0,17.4212109375,331658,38.9007363824197,1002.853622155866,86.9187469177194
1771457703.9851277,114,26,5,1,0,0,17.417890625,331658,38.953298958862895,1002.8590477611522,86.8731963441025
1771457704.9971564,114,26,5,1,0,0,17.4173046875,332932,39.000268902447544,1002.8562920604168,86.89633175615073
1771457706.0093184,111,25,5,1,0,0,17.4173046875,332932,39.02966841477889,1002.8526850010426,86.92661480474248
1771457707.0214107,111,25,5,1,0,0,17.417890625,333252,39.082659419768284,1002.8572442296444,86.88833783896955
1771457708.033325,111,25,5,1,0,0,17.417890625,331341,39.12384220227089,1002.8644583562148,86.82777198726163
1771457709.0454884,120,28,5,1,0,0,17.4141796875,333252,39.18232668524983,1002.867445519317,86.80269350677638
1771457710.0575912,120,28,5,1,0,0,17.4137890625,333573,39.24116136829774,1002.8704177718281,86.77774026695764
1771457711.0696938,120,28,5,1,0,0,17.4157421875,331658,39.29436002711982,1002.8753952534992,86.73595246636813
1771457712.0812323,48,12,1,0,0,0,17.4176953125,331658,39.33579260408045,1002.8713550899577,86.76987112156033
1771457713.0920074,48,12,1,0,0,0,17.4212109375,332294,39.371498041808216,1002.8716575660296,86.76733172013306
1771457714.102671,48,12,1,0,0,0,17.4262890625,332294,39.39557804913912,1002.8726955707521,86.75861728123203
1771457715.113455,39,10,1,1,0,0,17.4315625,331658,39.43736860033893,1002.8614258765759,86.85323098084366
1771457716.1241267,39,10,1,1,0,0,17.43546875,330708,39.4554462104429,1002.8623628596871,86.84536459094744
1771457717.1349614,39,10,1,1,0,0,17.4403515625,330393,39.46772595620857,1002.8630831113045,86.8393177623684
1771457718.1469512,30,9,1,1,0,0,17.4426953125,331975,39.47975414231347,1002.8578737075508,86.88305307351501
1771457719.158284,30,9,1,1,0,0,17.445234375,330078,39.503599603207746,1002.8475707980751,86.9695512208568
1771457720.1703234,30,9,1,1,0,0,17.44640625,331658,39.50371629776448,1002.8440642265612,86.99899083023358
1771457721.1824133,39,12,4,1,0,0,17.44484375,329764,39.52125759478211,1002.8433288323216,87.00516488262075
1771457722.1945934,39,12,4,1,0,0,17.443671875,329138,39.544739779437506,1002.8396209771008,87.03629448931136
1771457723.2066512,39,12,4,1,0,0,17.4395703125,329138,39.562032411504326,1002.8365632946852,87.0619655862856
1771457724.2188685,39,12,4,1,0,0,17.4360546875,331024,39.608895112258026,1002.8344577050464,87.07964332423941
1771457725.2309163,39,12,4,1,0,0,17.433515625,330708,39.6263502909665,1002.8213139516547,87.18999400905834
1771457726.2431777,39,12,4,1,0,0,17.43,329451,39.66732679786788,1002.8282261901983,87.13196095311892
1771457727.255519,48,12,4,1,0,0,17.4262890625,328514,39.70238803390444,1002.8294102594125,87.12201990002899
1771457728.2676165,48,12,4,1,0,0,17.420234375,329451,39.719501582637676,1002.8249821628098,87.15919678170914
1771457729.279652,48,12,4,1,0,0,17.4153515625,329764,39.75445655778723,1002.8260653124833,87.15010299147417
1771457730.2914383,39,10,5,1,0,0,17.411640625,330078,39.801354991534424,1002.827249127475,87.14016405540866
1771457731.303506,39,10,5,1,0,0,17.411640625,328203,39.848638987677404,1002.8254456150286,87.15530577899811
1771457732.315307,39,10,5,1,0,0,17.41203125,330078,39.88415053583397,1002.8314909204262,87.10455138206324
1771457733.3274865,48,13,6,2,0,0,17.4153515625,330078,39.919964267542916,1002.8386899743505,87.04411081491772
1771457734.3394518,48,13,6,2,0,0,17.41203125,332932,39.9314595467212,1002.851329577608,86.93799427807393
1771457735.351566,48,13,6,2,0,0,17.4028515625,332613,39.930537887689994,1002.8562506499052,86.89667941738878
1771457736.3635404,51,14,6,2,0,0,17.3891796875,333895,39.92916538825013,1002.8556744706191,86.90151672189303
1771457737.3756335,51,14,6,2,0,0,17.37140625,333573,39.93329561611666,1002.8574490039356,86.88661866141801
1771457738.387726,51,14,6,2,0,0,17.351484375,335186,39.919468665110145,1002.8503204563958,86.94646637512813
1771457739.3990827,45,12,7,2,0,0,17.3329296875,335511,39.93534845793195,1002.8472158156616,86.97253149097223
1771457740.41122,45,12,7,2,0,0,17.3161328125,335186,39.94549136068473,1002.841556913244,87.02004116488395
1771457741.4232135,45,12,7,2,0,0,17.2958203125,336162,39.93162579614315,1002.8337897609553,87.08525113765619
1771457742.4353685,54,13,7,2,0,0,17.27453125,335836,39.94723189980621,1002.8370560230325,87.05782882891494
1771457743.4474578,54,13,7,2,0,0,17.2505078125,338130,39.98030890031314,1002.843088091033,87.00718604328672
1771457744.4596298,54,13,7,2,0,0,17.223359375,336162,39.995330271420855,1002.8368258974895,87.05976087410731
1771457745.47174,54,13,6,1,0,0,17.2028515625,336488,40.028767523067415,1002.8305371744285,87.11255870348943
1771457746.4838746,54,13,6,1,0,0,17.1872265625,335511,40.03903203050994,1002.8357894372537,87.06846259846913
1771457747.4959345,54,13,6,1,0,0,17.168671875,335836,40.04900282111993,1002.8344754060906,87.07949471280897
1771457748.5076098,57,14,6,1,0,0,17.1520703125,336162,40.09467756939192,1002.8435458941701,87.00334252471681
